Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
GW18_CGE.mex.tar.gz,mex,GW18_CGE,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-t0yex7o,https://assets.nemoarchive.org/der-t0yex7o,8b4a0d34662bbc21105c0df0f67e6b72
CS12_Midbrain.mex.tar.gz,mex,CS12_Midbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-3zm1d3j,https://assets.nemoarchive.org/der-3zm1d3j,
GW18_hippocampus.mex.tar.gz,mex,GW18_hippocampus,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-ntko0yo,https://assets.nemoarchive.org/der-ntko0yo,d85eead6631060c1dfcf2b0aeccca3fc
CS19_cortex.mex.tar.gz,mex,CS19_cortex,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-y2ynpck,https://assets.nemoarchive.org/der-y2ynpck,f0de0c53e32577137ee96af8748063ec
GW20LGE.mex.tar.gz,mex,GW20_LGE,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-pmpvyfz,https://assets.nemoarchive.org/der-pmpvyfz,
CS12_OpticVesicle.mex.tar.gz,mex,CS12_OpticVesicle,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-bd61pyj,https://assets.nemoarchive.org/der-bd61pyj,
CS19_midbrain.mex.tar.gz,mex,CS19_midbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-xtep7d8,https://assets.nemoarchive.org/der-xtep7d8,46c0ea9fcc486b6f8f6ab9d50c2573f3
GW20PFC.mex.tar.gz,mex,GW20_PFC,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-cxy1zim,https://assets.nemoarchive.org/der-cxy1zim,
CS15_hindbrain.mex.tar.gz,mex,CS15_hindbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-f8p20js,https://assets.nemoarchive.org/der-f8p20js,38c0d969b803825b5f46e4607e0ce9d5
CS15_hindbrain2.mex.tar.gz,mex,CS15_hindbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-u8qmcf5,https://assets.nemoarchive.org/der-u8qmcf5,
CS14_hindbrain.mex.tar.gz,mex,CS14_hindbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-sapnz7v,https://assets.nemoarchive.org/der-sapnz7v,
CS14_cortex.mex.tar.gz,mex,CS14_cortex,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-q5haoy9,https://assets.nemoarchive.org/der-q5haoy9,
CS20_cerebellum2.mex.tar.gz,mex,CS20_cerebellum,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-h5csbmc,https://assets.nemoarchive.org/der-h5csbmc,
CS20_cerebellum1.mex.tar.gz,mex,CS20_cerebellum,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-q38byd2,https://assets.nemoarchive.org/der-q38byd2,
CS12_Hindbrain.mex.tar.gz,mex,CS12_Hindbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-jr3d0mi,https://assets.nemoarchive.org/der-jr3d0mi,
GW18_thalamus.mex.tar.gz,mex,GW18_thalamus,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-nrt0yt2,https://assets.nemoarchive.org/der-nrt0yt2,aa98d27eeb0070de66208b6fa0f33e53
CS13_anterior_midbrain.mex.tar.gz,mex,CS13_anterior_midbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-urvue0p,https://assets.nemoarchive.org/der-urvue0p,
GW20_caudalthalamus.mex.tar.gz,mex,GW20_caudal_thalamus,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-5i2xs9y,https://assets.nemoarchive.org/der-5i2xs9y,
GW19_hypothalamus.mex.tar.gz,mex,GW19_hypothalamus,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-fxxopf7,https://assets.nemoarchive.org/der-fxxopf7,d7fa50ce2373baa6bb3e8cb2602b124c
GW20_cingulate-corpus.mex.tar.gz,mex,GW20_cingulate,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-402fi9k,https://assets.nemoarchive.org/der-402fi9k,
CS20_midbrain1.mex.tar.gz,mex,CS20_midbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-xugo7xq,https://assets.nemoarchive.org/der-xugo7xq,
CS20_midbrain2.mex.tar.gz,mex,CS20_midbrain,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-fbyt99k,https://assets.nemoarchive.org/der-fbyt99k,
GW18_parietal.mex.tar.gz,mex,GW18_parietal,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-zmfco4a,https://assets.nemoarchive.org/der-zmfco4a,b0c98c081e786a19ea4fbd008f1c795f
GW18_MGE.mex.tar.gz,mex,GW18_MGE,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-4m6o9fn,https://assets.nemoarchive.org/der-4m6o9fn,99a9aa954a084922ea8523dc1f11d12a
CS15_optic_cup.mex.tar.gz,mex,CS15_optic_cup,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-o8904gy,https://assets.nemoarchive.org/der-o8904gy,50944494dc2b41c48d2bfef262db649c
CS13_prosencephalon.mex.tar.gz,mex,CS13_prosencephalon,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-fxofnc0,https://assets.nemoarchive.org/der-fxofnc0,
CS13_prosencephalon.v2.mex.tar.gz,mex,CS13_prosencephalon,kriegstein_sc_10x_proj,kriegstein_sc_10xv2,nemo:der-s0a7miy,https://assets.nemoarchive.org/der-s0a7miy,
