Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
20190122_sample_13_S31.fastq.tar,fastq,20190122_sample_13,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-rj3if0d,https://assets.nemoarchive.org/seq-rj3if0d,1328471d38146e502ef4cca25d82aa81
20190222_sample_3_S132.fastq.tar,fastq,20190222_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-wd20oix,https://assets.nemoarchive.org/seq-wd20oix,145d81cbdcbbc51ddef5cfc2eff75d26
20181121_sample_1_S79.fastq.tar,fastq,20181121_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-im68z0n,https://assets.nemoarchive.org/seq-im68z0n,71c878bb138ed58bac8f3d362eb88494
20190703_sample_5_S34.fastq.tar,fastq,20190703_sample_5,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-yf5bzjw,https://assets.nemoarchive.org/seq-yf5bzjw,6977641b8695597560be25bc3b1f80cf
20190222_sample_8_S138.fastq.tar,fastq,20190222_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-nz3i1sd,https://assets.nemoarchive.org/seq-nz3i1sd,94bd1efe091bd0e7b06f6f395c7b0ee8
20190122_sample_17_S37.fastq.tar,fastq,20190122_sample_17,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-gayefx4,https://assets.nemoarchive.org/seq-gayefx4,c360d9ad9c6e479d5cfeddd4a067ee2d
20180306_sample_3_S89.fastq.tar,fastq,20180306_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-umpmv8e,https://assets.nemoarchive.org/seq-umpmv8e,445c1548e72b4e00167bda21097319c6
20181109_sample_3_S58.fastq.tar,fastq,20181109_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-6wxs3cy,https://assets.nemoarchive.org/seq-6wxs3cy,7bc269cbe8e0079dfacf25f01c7c2457
20180912_sample_3_S99.fastq.tar,fastq,20180912_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-8f4x47a,https://assets.nemoarchive.org/seq-8f4x47a,da79a212aba474eaabd5e0991d065e0f
20190619_sample_6_S185.fastq.tar,fastq,20190619_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-hqky0u5,https://assets.nemoarchive.org/seq-hqky0u5,82b107a74fcd7ef68ee807621859529c
