Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
10X135-1_S15_L001.fastq.tar,fastq,10X135-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-dqm5834,https://assets.nemoarchive.org/seq-dqm5834,1338c765caea7cb087b109430503e350
10X135-1_S15_L002.fastq.tar,fastq,10X135-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-6vv1hy2,https://assets.nemoarchive.org/seq-6vv1hy2,ef0e5fb61d872b02e05e513c67d98605
10X135-1_S2_L002.fastq.tar,fastq,10X135-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-w1cyn5k,https://assets.nemoarchive.org/seq-w1cyn5k,467a75ed770a598734c8fb913bec4ba0
10X135-1_S2_L001.fastq.tar,fastq,10X135-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-aqpn21v,https://assets.nemoarchive.org/seq-aqpn21v,36d2c6293f5062b31dd48112f3cc74f0
10X131-6_S3_L002.fastq.tar,fastq,10X131-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-dd4whzg,https://assets.nemoarchive.org/seq-dd4whzg,
10X131-6_S3_L001.fastq.tar,fastq,10X131-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-yico8t6,https://assets.nemoarchive.org/seq-yico8t6,
10X131-6_S41_L002.fastq.tar,fastq,10X131-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-svga69r,https://assets.nemoarchive.org/seq-svga69r,
10X131-6_S41_L001.fastq.tar,fastq,10X131-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-2hpyb4p,https://assets.nemoarchive.org/seq-2hpyb4p,
10X133-3_S5_L003.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-y261jpe,https://assets.nemoarchive.org/seq-y261jpe,
10X133-3_S5_L001.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-27cy3qe,https://assets.nemoarchive.org/seq-27cy3qe,
10X133-3_S5_L004.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-gjaur8b,https://assets.nemoarchive.org/seq-gjaur8b,
10X133-3_S5_L002.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-fatz4z0,https://assets.nemoarchive.org/seq-fatz4z0,
10X133-3_S54_L001.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-86quid4,https://assets.nemoarchive.org/seq-86quid4,
10X133-3_S54_L002.fastq.tar,fastq,10X133-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-h914s95,https://assets.nemoarchive.org/seq-h914s95,
10X131-8_S5_L001.fastq.tar,fastq,10X131-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-itorgr4,https://assets.nemoarchive.org/seq-itorgr4,
10X131-8_S5_L002.fastq.tar,fastq,10X131-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-qy1p6vp,https://assets.nemoarchive.org/seq-qy1p6vp,
10X131-8_S43_L001.fastq.tar,fastq,10X131-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-f1cihww,https://assets.nemoarchive.org/seq-f1cihww,
10X131-8_S43_L002.fastq.tar,fastq,10X131-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-rudyc1y,https://assets.nemoarchive.org/seq-rudyc1y,
10X131-1_S1_L002.fastq.tar,fastq,10X131-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-a311rez,https://assets.nemoarchive.org/seq-a311rez,
10X131-1_S1_L001.fastq.tar,fastq,10X131-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-u80my4r,https://assets.nemoarchive.org/seq-u80my4r,
10X131-1_S36_L002.fastq.tar,fastq,10X131-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-23pub7k,https://assets.nemoarchive.org/seq-23pub7k,
10X131-1_S36_L001.fastq.tar,fastq,10X131-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-whgiap3,https://assets.nemoarchive.org/seq-whgiap3,
10X131-4_S3_L002.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-ydtqsgu,https://assets.nemoarchive.org/seq-ydtqsgu,
10X131-4_S3_L003.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-zajw2vp,https://assets.nemoarchive.org/seq-zajw2vp,
10X131-4_S3_L001.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-yqwrkyg,https://assets.nemoarchive.org/seq-yqwrkyg,
10X131-4_S3_L004.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-ouug34j,https://assets.nemoarchive.org/seq-ouug34j,
10X131-4_S39_L002.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-y1ns871,https://assets.nemoarchive.org/seq-y1ns871,
10X131-4_S39_L001.fastq.tar,fastq,10X131-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-fyq7cmg,https://assets.nemoarchive.org/seq-fyq7cmg,
10X134-1_S9_L002.fastq.tar,fastq,10X134-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-0rnua23,https://assets.nemoarchive.org/seq-0rnua23,fde2b08df16bebedc1e9e5a772e405f2
10X134-1_S9_L001.fastq.tar,fastq,10X134-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-iee34b6,https://assets.nemoarchive.org/seq-iee34b6,852b97ed8960a4b42aac79e68279e20f
10X134-1_S26_L004.fastq.tar,fastq,10X134-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-5meumev,https://assets.nemoarchive.org/seq-5meumev,3dbe887d27a97e08a59e530f1f0a4920
10X134-1_S26_L003.fastq.tar,fastq,10X134-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-8v42g0c,https://assets.nemoarchive.org/seq-8v42g0c,93b86db1d31b1cf4c74b6438d6deaa74
10X133-7_S7_L002.fastq.tar,fastq,10X133-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-mvt5cnm,https://assets.nemoarchive.org/seq-mvt5cnm,
10X133-7_S7_L001.fastq.tar,fastq,10X133-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-fw2ache,https://assets.nemoarchive.org/seq-fw2ache,
10X133-7_S58_L001.fastq.tar,fastq,10X133-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-wbx24jy,https://assets.nemoarchive.org/seq-wbx24jy,
10X133-7_S58_L002.fastq.tar,fastq,10X133-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-ghfngm0,https://assets.nemoarchive.org/seq-ghfngm0,
10X134-6_S14_L002.fastq.tar,fastq,10X134-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-xsgib9r,https://assets.nemoarchive.org/seq-xsgib9r,a0cde5f824957cb5b0160e53b614dc76
10X134-6_S14_L001.fastq.tar,fastq,10X134-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-zkbxg97,https://assets.nemoarchive.org/seq-zkbxg97,fd3e480fd82a46f69582fc977273c7a6
10X134-6_S1_L002.fastq.tar,fastq,10X134-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-9n1ksnv,https://assets.nemoarchive.org/seq-9n1ksnv,af91e2fe88b4246b5ab97340ee2c41d0
10X134-6_S1_L001.fastq.tar,fastq,10X134-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-b5dp5z8,https://assets.nemoarchive.org/seq-b5dp5z8,489644ccd729b1dbc135cc156fa79d27
10X135-3_S17_L001.fastq.tar,fastq,10X135-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-ypz8dc6,https://assets.nemoarchive.org/seq-ypz8dc6,87f59208cc6781137d812395bd73b993
10X135-3_S17_L002.fastq.tar,fastq,10X135-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-t2ge5dg,https://assets.nemoarchive.org/seq-t2ge5dg,3c266fb0093a26fd107f52331c7ee2ed
10X135-3_S4_L002.fastq.tar,fastq,10X135-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-6ehu5f8,https://assets.nemoarchive.org/seq-6ehu5f8,659d522242b0d83fa804bd25ecc19d48
10X135-3_S4_L001.fastq.tar,fastq,10X135-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-ts2bzi7,https://assets.nemoarchive.org/seq-ts2bzi7,d2c5497bb3143773fae9268e99a55de1
10X133-1_S6_L001.fastq.tar,fastq,10X133-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-91j6a31,https://assets.nemoarchive.org/seq-91j6a31,
10X133-1_S6_L002.fastq.tar,fastq,10X133-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-xh1a5r1,https://assets.nemoarchive.org/seq-xh1a5r1,
10X133-1_S52_L002.fastq.tar,fastq,10X133-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-a38ay0s,https://assets.nemoarchive.org/seq-a38ay0s,
10X133-1_S52_L001.fastq.tar,fastq,10X133-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-1szic9d,https://assets.nemoarchive.org/seq-1szic9d,
10X131-7_S4_L002.fastq.tar,fastq,10X131-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-v31w2nu,https://assets.nemoarchive.org/seq-v31w2nu,
10X131-7_S4_L001.fastq.tar,fastq,10X131-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-23fo6yb,https://assets.nemoarchive.org/seq-23fo6yb,
10X131-7_S42_L001.fastq.tar,fastq,10X131-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-t2tn2xi,https://assets.nemoarchive.org/seq-t2tn2xi,
10X131-7_S42_L002.fastq.tar,fastq,10X131-7,lein_sn_10x,lein_sn_10xv2,nemo:seq-jm43o9q,https://assets.nemoarchive.org/seq-jm43o9q,
10X131-2_S1_L002.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-opofydc,https://assets.nemoarchive.org/seq-opofydc,
10X131-2_S1_L003.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-18ta4zi,https://assets.nemoarchive.org/seq-18ta4zi,
10X131-2_S1_L001.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-7pyurmf,https://assets.nemoarchive.org/seq-7pyurmf,
10X131-2_S1_L004.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-gpspbxa,https://assets.nemoarchive.org/seq-gpspbxa,
10X131-2_S37_L001.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-6bmjov1,https://assets.nemoarchive.org/seq-6bmjov1,
10X131-2_S37_L002.fastq.tar,fastq,10X131-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-zyk22eg,https://assets.nemoarchive.org/seq-zyk22eg,
10X120-4_S1_L001.fastq.tar,fastq,10X120-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-grj4k14,https://assets.nemoarchive.org/seq-grj4k14,
10X120-4_S1_L002.fastq.tar,fastq,10X120-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-qq33tfc,https://assets.nemoarchive.org/seq-qq33tfc,
10X120-4_S4_L002.fastq.tar,fastq,10X120-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-okvcsdh,https://assets.nemoarchive.org/seq-okvcsdh,
10X120-4_S4_L001.fastq.tar,fastq,10X120-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-11329wd,https://assets.nemoarchive.org/seq-11329wd,
10X120-3_S3_L001.fastq.tar,fastq,10X120-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-cnciexq,https://assets.nemoarchive.org/seq-cnciexq,
10X120-3_S3_L002.fastq.tar,fastq,10X120-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-vjfvhpx,https://assets.nemoarchive.org/seq-vjfvhpx,
10X131-3_S2_L003.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-babewo9,https://assets.nemoarchive.org/seq-babewo9,
10X131-3_S2_L001.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-49metqm,https://assets.nemoarchive.org/seq-49metqm,
10X131-3_S2_L004.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-4wiw98i,https://assets.nemoarchive.org/seq-4wiw98i,
10X131-3_S2_L002.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-0hnin23,https://assets.nemoarchive.org/seq-0hnin23,
10X131-3_S38_L002.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-akijhjg,https://assets.nemoarchive.org/seq-akijhjg,
10X131-3_S38_L001.fastq.tar,fastq,10X131-3,lein_sn_10x,lein_sn_10xv2,nemo:seq-jzu87bm,https://assets.nemoarchive.org/seq-jzu87bm,
10X133-4_S6_L003.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-4j6jfcy,https://assets.nemoarchive.org/seq-4j6jfcy,
10X133-4_S6_L001.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-fomn6gy,https://assets.nemoarchive.org/seq-fomn6gy,
10X133-4_S6_L002.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-4yqajyy,https://assets.nemoarchive.org/seq-4yqajyy,
10X133-4_S6_L004.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-v2xqvc7,https://assets.nemoarchive.org/seq-v2xqvc7,
10X133-4_S55_L002.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-2a39eyd,https://assets.nemoarchive.org/seq-2a39eyd,
10X133-4_S55_L001.fastq.tar,fastq,10X133-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-b0t2eqt,https://assets.nemoarchive.org/seq-b0t2eqt,
10X128-1_S29_L001.fastq.tar,fastq,10X128-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-t57ffre,https://assets.nemoarchive.org/seq-t57ffre,
10X128-1_S29_L002.fastq.tar,fastq,10X128-1,lein_sn_10x,lein_sn_10xv2,nemo:seq-a3z6vc3,https://assets.nemoarchive.org/seq-a3z6vc3,
10X135-2_S16_L002.fastq.tar,fastq,10X135-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-3si1669,https://assets.nemoarchive.org/seq-3si1669,31a4bd11376730342ddef8d596503039
10X135-2_S16_L001.fastq.tar,fastq,10X135-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-yt793sv,https://assets.nemoarchive.org/seq-yt793sv,cffd1e5f698ddac47b7403a2b25bc1fa
10X135-2_S3_L001.fastq.tar,fastq,10X135-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-5s8h3qc,https://assets.nemoarchive.org/seq-5s8h3qc,8b9bc07b8533d252993465aa86131b5b
10X135-2_S3_L002.fastq.tar,fastq,10X135-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-ro1kvhj,https://assets.nemoarchive.org/seq-ro1kvhj,08e10f22076e22c369ca140ac83ab904
10X133-5_S7_L004.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-kci7g23,https://assets.nemoarchive.org/seq-kci7g23,
10X133-5_S7_L001.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-8534i8e,https://assets.nemoarchive.org/seq-8534i8e,
10X133-5_S7_L002.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-pzajx78,https://assets.nemoarchive.org/seq-pzajx78,
10X133-5_S7_L003.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-q5tjnxs,https://assets.nemoarchive.org/seq-q5tjnxs,
10X133-5_S56_L001.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-2t4iioo,https://assets.nemoarchive.org/seq-2t4iioo,
10X133-5_S56_L002.fastq.tar,fastq,10X133-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-aku1gxr,https://assets.nemoarchive.org/seq-aku1gxr,
10X133-8_S8_L002.fastq.tar,fastq,10X133-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-bare3vs,https://assets.nemoarchive.org/seq-bare3vs,
10X133-8_S8_L001.fastq.tar,fastq,10X133-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-kfn211a,https://assets.nemoarchive.org/seq-kfn211a,
10X133-8_S59_L002.fastq.tar,fastq,10X133-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-pfc2cj8,https://assets.nemoarchive.org/seq-pfc2cj8,
10X133-8_S59_L001.fastq.tar,fastq,10X133-8,lein_sn_10x,lein_sn_10xv2,nemo:seq-b6y2u5o,https://assets.nemoarchive.org/seq-b6y2u5o,
10X131-5_S2_L002.fastq.tar,fastq,10X131-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-z0baag8,https://assets.nemoarchive.org/seq-z0baag8,
10X131-5_S2_L001.fastq.tar,fastq,10X131-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-cc52y7x,https://assets.nemoarchive.org/seq-cc52y7x,
10X131-5_S40_L001.fastq.tar,fastq,10X131-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-4q6hfmw,https://assets.nemoarchive.org/seq-4q6hfmw,
10X131-5_S40_L002.fastq.tar,fastq,10X131-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-54z4csg,https://assets.nemoarchive.org/seq-54z4csg,
10X133-2_S4_L002.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-yiwv62u,https://assets.nemoarchive.org/seq-yiwv62u,
10X133-2_S4_L001.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-k10hv2g,https://assets.nemoarchive.org/seq-k10hv2g,
10X133-2_S4_L004.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-112vbws,https://assets.nemoarchive.org/seq-112vbws,
10X133-2_S4_L003.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-upddqoh,https://assets.nemoarchive.org/seq-upddqoh,
10X133-2_S53_L001.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-oimh029,https://assets.nemoarchive.org/seq-oimh029,
10X133-2_S53_L002.fastq.tar,fastq,10X133-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-sfwpvj5,https://assets.nemoarchive.org/seq-sfwpvj5,
10X133-6_S8_L003.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-s13tzkg,https://assets.nemoarchive.org/seq-s13tzkg,
10X133-6_S8_L001.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-601nhu6,https://assets.nemoarchive.org/seq-601nhu6,
10X133-6_S8_L002.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-rr7sbie,https://assets.nemoarchive.org/seq-rr7sbie,
10X133-6_S8_L004.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-nqowf8t,https://assets.nemoarchive.org/seq-nqowf8t,
10X133-6_S57_L001.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-gz37i4i,https://assets.nemoarchive.org/seq-gz37i4i,
10X133-6_S57_L002.fastq.tar,fastq,10X133-6,lein_sn_10x,lein_sn_10xv2,nemo:seq-6wyouct,https://assets.nemoarchive.org/seq-6wyouct,
10X135-4_S18_L001.fastq.tar,fastq,10X135-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-vdct6px,https://assets.nemoarchive.org/seq-vdct6px,25586a930fd36823423d4a2861c24d2b
10X135-4_S18_L002.fastq.tar,fastq,10X135-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-8nh4ohj,https://assets.nemoarchive.org/seq-8nh4ohj,0577648100c81185754fbdef39d727df
10X135-4_S5_L002.fastq.tar,fastq,10X135-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-r4wjfai,https://assets.nemoarchive.org/seq-r4wjfai,1ec26075786fc6f2781455b1a00c2cd6
10X135-4_S5_L001.fastq.tar,fastq,10X135-4,lein_sn_10x,lein_sn_10xv2,nemo:seq-6iy75yp,https://assets.nemoarchive.org/seq-6iy75yp,fa416e95067618d894ae0377da22ad9c
10X128-2_S30_L002.fastq.tar,fastq,10X128-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-1gtn02u,https://assets.nemoarchive.org/seq-1gtn02u,
10X128-2_S30_L001.fastq.tar,fastq,10X128-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-py73o5j,https://assets.nemoarchive.org/seq-py73o5j,
10X134-2_S1_L002.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-w4wvjqp,https://assets.nemoarchive.org/seq-w4wvjqp,477dae96b8944e77af7b3d82d58d37d8
10X134-2_S1_L001.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-p9kudgd,https://assets.nemoarchive.org/seq-p9kudgd,fb814f3fa1d1c4d1c9fb199dd16af1ab
10X134-2_S10_L002.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-7maru04,https://assets.nemoarchive.org/seq-7maru04,71bb5ab81551f30d6c716dbc9c16a297
10X134-2_S10_L001.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-ugbjeh5,https://assets.nemoarchive.org/seq-ugbjeh5,21d833a71c5541eab05d492e7ec05fac
10X134-2_S27_L003.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-5r5y6xz,https://assets.nemoarchive.org/seq-5r5y6xz,70789f9d5cfae66b6089aefda2f2d849
10X134-2_S27_L004.fastq.tar,fastq,10X134-2,lein_sn_10x,lein_sn_10xv2,nemo:seq-8y5vfi2,https://assets.nemoarchive.org/seq-8y5vfi2,8ac4d2e9c826e15d6cc5494ec4688787
10X134-5_S13_L001.fastq.tar,fastq,10X134-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-cngtpu2,https://assets.nemoarchive.org/seq-cngtpu2,08d7615eb42d0fc5a1603d0695d46b8d
10X134-5_S13_L002.fastq.tar,fastq,10X134-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-eir2i72,https://assets.nemoarchive.org/seq-eir2i72,a7c4917adcde3949083eac0dff399c49
10X134-5_S30_L004.fastq.tar,fastq,10X134-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-oa8wex9,https://assets.nemoarchive.org/seq-oa8wex9,2f1f666959aec47250cf0b3f66906bf5
10X134-5_S30_L003.fastq.tar,fastq,10X134-5,lein_sn_10x,lein_sn_10xv2,nemo:seq-h34ny3f,https://assets.nemoarchive.org/seq-h34ny3f,be63d4c1de8a4fa4591ad7aefe2d48c3
10X203-5.mex.tar.gz,mex,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:der-e5gwgyv,https://assets.nemoarchive.org/der-e5gwgyv,48640c6baea5699913360c4d78338ef2
10X203-5_S36_L003.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-zutarcw,https://assets.nemoarchive.org/seq-zutarcw,2d8803af9f9ae52e17a2d3f853fae8f5
10X203-5_S19_L003.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-ajhd2fs,https://assets.nemoarchive.org/seq-ajhd2fs,759d439de16192f9883f5d3df5b3c64a
10X203-5_S19_L004.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-t4kjay4,https://assets.nemoarchive.org/seq-t4kjay4,9656a73a758a6f79ace5d2a0b359aa8f
10X203-5_S12_L003.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-19ak9eb,https://assets.nemoarchive.org/seq-19ak9eb,16dffa71f39d1c23378e98faa4f15e8d
10X203-5_S12_L002.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-ux5kti9,https://assets.nemoarchive.org/seq-ux5kti9,4421bf2ddcbe9b918766a054fb1e162e
10X203-5_S12_L004.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-89vd8c1,https://assets.nemoarchive.org/seq-89vd8c1,cc1186f170ad43346aabcae21216c5f5
10X203-5_S12_L001.fastq.tar,fastq,10X203;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-5n74nvs,https://assets.nemoarchive.org/seq-5n74nvs,f6ded95f9c1671139da61fb08ab08a54
10X205-5.mex.tar.gz,mex,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:der-ou6hi81,https://assets.nemoarchive.org/der-ou6hi81,17d32a7be6b740780ebdac4d79e75931
10X205-5_S7_L001.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-6vz7kca,https://assets.nemoarchive.org/seq-6vz7kca,d1b4941c0d660b8e3fb7aca58df6b71b
10X205-5_S7_L003.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-stf6vcv,https://assets.nemoarchive.org/seq-stf6vcv,8c922360f5f90691c0c2959f6aa81c91
10X205-5_S7_L002.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-dcndr1h,https://assets.nemoarchive.org/seq-dcndr1h,9409237b7437d5e7c267fe0eead152f2
10X205-5_S7_L004.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-oifzi0q,https://assets.nemoarchive.org/seq-oifzi0q,ef22f278cde305710fabeae0d1f3a9d8
10X205-5_S11_L004.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-s3qfghj,https://assets.nemoarchive.org/seq-s3qfghj,b8efeac5446d58071081af2cc705ad49
10X205-5_S11_L003.fastq.tar,fastq,10X205;5,lein_sn_10x,lein_sn_10xv3,nemo:seq-d21qges,https://assets.nemoarchive.org/seq-d21qges,d5ee29cea057185fca601d01527ce03a
10X218-6.mex.tar.gz,mex,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:der-bu9hn13,https://assets.nemoarchive.org/der-bu9hn13,ea888c61c328585a9499fd2f7674c434
10X218-6_S4_L002.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-tz2mzn9,https://assets.nemoarchive.org/seq-tz2mzn9,9970dc73713907546aab268945b6e076
10X218-6_S4_L004.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-ffjs6bi,https://assets.nemoarchive.org/seq-ffjs6bi,e831bb31feb3cf19bd3e71fcee6ebcf2
10X218-6_S4_L001.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-pgov37s,https://assets.nemoarchive.org/seq-pgov37s,a9b8171b9c232a64bc3e1fe5605dcc4c
10X218-6_S4_L003.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-xjbkubn,https://assets.nemoarchive.org/seq-xjbkubn,5b61962c803e442de48822c749d4c029
10X218-6_S30_L004.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-6rg93ch,https://assets.nemoarchive.org/seq-6rg93ch,5998106b706251f51fe2a1bffe9461f3
10X218-6_S30_L001.fastq.tar,fastq,10X218-6,lein_sn_10x,lein_sn_10xv3,nemo:seq-aoerzmp,https://assets.nemoarchive.org/seq-aoerzmp,eca20837fc7959af58fb60c9ec5a801f
