Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
CEMBA180724_4H.demultiplexed.fastq.tar,fastq,CEMBA180724_4H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-os9aqk7,https://assets.nemoarchive.org/seq-os9aqk7,
CEMBA180222_2E.sorted.bed.gz,bed,CEMBA180222_2E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-xrtoj7p,https://assets.nemoarchive.org/der-xrtoj7p,
CEMBA180222_2E.demultiplexed.fastq.tar,fastq,CEMBA180222_2E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-tcyy334,https://assets.nemoarchive.org/seq-tcyy334,
CEMBA180208_1C.sorted.bed.gz,bed,CEMBA180208_1C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-4zdaum3,https://assets.nemoarchive.org/der-4zdaum3,
CEMBA180208_1C.demultiplexed.fastq.tar,fastq,CEMBA180208_1C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-sh2q2tg,https://assets.nemoarchive.org/seq-sh2q2tg,
CEMBA180910_5J.sorted.bed.gz,bed,CEMBA180910_5J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-b0jck6f,https://assets.nemoarchive.org/der-b0jck6f,
CEMBA180910_5J.demultiplexed.fastq.tar,fastq,CEMBA180910_5J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-rxy0r6c,https://assets.nemoarchive.org/seq-rxy0r6c,
CEMBA190219_9H.sorted.bed.gz,bed,CEMBA190219_9H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-5pz19y7,https://assets.nemoarchive.org/der-5pz19y7,
CEMBA190219_9H.demultiplexed.fastq.tar,fastq,CEMBA190219_9H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-c2bqvx8,https://assets.nemoarchive.org/seq-c2bqvx8,
CEMBA180111_4E.sorted.bed.gz,bed,CEMBA180111_4E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-t8w7255,https://assets.nemoarchive.org/der-t8w7255,
CEMBA180111_4E.demultiplexed.fastq.tar,fastq,CEMBA180111_4E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ek02gxc,https://assets.nemoarchive.org/seq-ek02gxc,
CEMBA180807_5A.sorted.bed.gz,bed,CEMBA180807_5A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-cjz7unh,https://assets.nemoarchive.org/der-cjz7unh,
CEMBA180807_5A.demultiplexed.fastq.tar,fastq,CEMBA180807_5A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-0jzbzhn,https://assets.nemoarchive.org/seq-0jzbzhn,
CEMBA181016_5H.sorted.bed.gz,bed,CEMBA181016_5H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-pwn0srg,https://assets.nemoarchive.org/der-pwn0srg,
